gene,inMod
evm.TU.chromosome_6.2724,1
evm.TU.chromosome_6.2725,0
evm.TU.chromosome_6.2726,1
evm.TU.chromosome_6.2727,0
evm.TU.chromosome_6.2728,0
evm.TU.chromosome_6.2729,1
evm.TU.chromosome_6.2730,0
evm.TU.chromosome_6.2731,0
evm.TU.chromosome_6.2732,0
evm.TU.chromosome_6.2733,1
evm.TU.chromosome_6.2734,1
evm.TU.chromosome_6.2735,0
evm.TU.chromosome_6.2736,0
evm.TU.chromosome_6.2737,1
evm.TU.chromosome_6.2738,1
evm.TU.chromosome_6.2739,1
evm.TU.chromosome_6.2741,1
evm.TU.chromosome_6.2742,1
evm.TU.chromosome_6.2743,0
evm.TU.chromosome_6.2745,0
evm.TU.chromosome_6.2747,1
evm.TU.chromosome_6.2748,1
evm.TU.chromosome_6.2749,1
evm.TU.chromosome_6.275,1
evm.TU.chromosome_6.2752,1
evm.TU.chromosome_6.2753,1
evm.TU.chromosome_6.2754,1
evm.TU.chromosome_6.2755,1
evm.TU.chromosome_6.2756_evm.TU.chromosome_6.2757,0
evm.TU.chromosome_6.2758,1
evm.TU.chromosome_6.2759,1
evm.TU.chromosome_6.276,1
evm.TU.chromosome_6.2760,0
evm.TU.chromosome_6.2761,1
evm.TU.chromosome_6.2762,0
evm.TU.chromosome_6.2764,0
evm.TU.chromosome_6.2765,1
evm.TU.chromosome_6.2766,1
evm.TU.chromosome_6.2767,0
evm.TU.chromosome_6.2768,1
evm.TU.chromosome_6.2769,0
evm.TU.chromosome_6.277,0
evm.TU.chromosome_6.2770,0
evm.TU.chromosome_6.2771,0
evm.TU.chromosome_6.2772,0
evm.TU.chromosome_6.2773,0
evm.TU.chromosome_6.2774,1
evm.TU.chromosome_6.2775,1
evm.TU.chromosome_6.2776,1
evm.TU.chromosome_6.2777,1
evm.TU.chromosome_6.2778,0
evm.TU.chromosome_6.2779,0
evm.TU.chromosome_6.278,1
evm.TU.chromosome_6.2780,1
evm.TU.chromosome_6.2781,0
evm.TU.chromosome_6.2782,1
evm.TU.chromosome_6.2783,1
evm.TU.chromosome_6.2784,1
evm.TU.chromosome_6.2786,1
evm.TU.chromosome_6.2788,1
evm.TU.chromosome_6.2789,1
evm.TU.chromosome_6.279,0
evm.TU.chromosome_6.2790,1
evm.TU.chromosome_6.2792,1
evm.TU.chromosome_6.2793,0
evm.TU.chromosome_6.2794,0
evm.TU.chromosome_6.2795,0
evm.TU.chromosome_6.2799,0
evm.TU.chromosome_6.28,1
evm.TU.chromosome_6.280,1
evm.TU.chromosome_6.2800,1
evm.TU.chromosome_6.2801,1
evm.TU.chromosome_6.2802,0
evm.TU.chromosome_6.2803,0
evm.TU.chromosome_6.2804,1
evm.TU.chromosome_6.2805,1
evm.TU.chromosome_6.2806,0
evm.TU.chromosome_6.2807,1
evm.TU.chromosome_6.2808,0
evm.TU.chromosome_6.2809,1
evm.TU.chromosome_6.281,1
evm.TU.chromosome_6.2810,1
evm.TU.chromosome_6.2811,1
evm.TU.chromosome_6.2812,1
evm.TU.chromosome_6.2813,1
evm.TU.chromosome_6.2814,1
evm.TU.chromosome_6.2815,1
evm.TU.chromosome_6.2816,1
evm.TU.chromosome_6.2817,1
evm.TU.chromosome_6.2818,0
evm.TU.chromosome_6.2819,1
evm.TU.chromosome_6.282,0
evm.TU.chromosome_6.2820,1
evm.TU.chromosome_6.2821,1
evm.TU.chromosome_6.2822,0
evm.TU.chromosome_6.2823,1
evm.TU.chromosome_6.2824,1
evm.TU.chromosome_6.2825,1
evm.TU.chromosome_6.2826,0
evm.TU.chromosome_6.2827,1
evm.TU.chromosome_6.2828,0
evm.TU.chromosome_6.283,0
evm.TU.chromosome_6.2831,0
evm.TU.chromosome_6.2832,1
evm.TU.chromosome_6.2833,1
evm.TU.chromosome_6.2834,1
evm.TU.chromosome_6.2835,0
evm.TU.chromosome_6.2836,1
evm.TU.chromosome_6.2837,1
evm.TU.chromosome_6.2838,1
evm.TU.chromosome_6.2839,0
evm.TU.chromosome_6.284,1
evm.TU.chromosome_6.2840,1
evm.TU.chromosome_6.2841,1
evm.TU.chromosome_6.2842,1
evm.TU.chromosome_6.2843,1
evm.TU.chromosome_6.2844,1
evm.TU.chromosome_6.2845,1
evm.TU.chromosome_6.2846,1
evm.TU.chromosome_6.2847,1
evm.TU.chromosome_6.285,1
evm.TU.chromosome_6.2850,1
evm.TU.chromosome_6.2851,1
evm.TU.chromosome_6.2852,0
evm.TU.chromosome_6.2853,0
evm.TU.chromosome_6.2854,1
evm.TU.chromosome_6.2855_evm.TU.chromosome_6.2857,1
evm.TU.chromosome_6.2858,1
evm.TU.chromosome_6.2859,0
evm.TU.chromosome_6.286,1
evm.TU.chromosome_6.2860,1
evm.TU.chromosome_6.2861,0
evm.TU.chromosome_6.2862,1
evm.TU.chromosome_6.2863,0
evm.TU.chromosome_6.2864,0
evm.TU.chromosome_6.2865,0
evm.TU.chromosome_6.2866,1
evm.TU.chromosome_6.2867,0
evm.TU.chromosome_6.2868,0
evm.TU.chromosome_6.287,1
evm.TU.chromosome_6.2870,1
evm.TU.chromosome_6.2871,0
evm.TU.chromosome_6.2872,1
evm.TU.chromosome_6.2873,0
evm.TU.chromosome_6.2874,1
evm.TU.chromosome_6.2875,0
evm.TU.chromosome_6.2876,1
evm.TU.chromosome_6.2877,1
evm.TU.chromosome_6.2879,0
evm.TU.chromosome_6.288,1
evm.TU.chromosome_6.2882,1
evm.TU.chromosome_6.2883,1
evm.TU.chromosome_6.2884,1
evm.TU.chromosome_6.2885,0
evm.TU.chromosome_6.2886,1
evm.TU.chromosome_6.2887,1
evm.TU.chromosome_6.2888,1
evm.TU.chromosome_6.2889,1
evm.TU.chromosome_6.289,1
evm.TU.chromosome_6.2891,0
evm.TU.chromosome_6.2892,0
evm.TU.chromosome_6.2893,1
evm.TU.chromosome_6.2894,0
evm.TU.chromosome_6.2895,0
evm.TU.chromosome_6.2896,1
evm.TU.chromosome_6.2897,1
evm.TU.chromosome_6.2898,1
evm.TU.chromosome_6.2899,1
evm.TU.chromosome_6.29,1
evm.TU.chromosome_6.290,1
evm.TU.chromosome_6.2900,0
evm.TU.chromosome_6.2901,1
evm.TU.chromosome_6.2902,1
evm.TU.chromosome_6.2903,1
evm.TU.chromosome_6.2904,1
evm.TU.chromosome_6.2905,1
evm.TU.chromosome_6.2906,1
evm.TU.chromosome_6.2907,0
evm.TU.chromosome_6.2908,1
evm.TU.chromosome_6.2909,1
evm.TU.chromosome_6.291,1
evm.TU.chromosome_6.2910,1
evm.TU.chromosome_6.2911,0
evm.TU.chromosome_6.2912,0
evm.TU.chromosome_6.2913,1
evm.TU.chromosome_6.2914,1
evm.TU.chromosome_6.2915,1
evm.TU.chromosome_6.2917,1
evm.TU.chromosome_6.2918,1
evm.TU.chromosome_6.2919,1
evm.TU.chromosome_6.292,1
evm.TU.chromosome_6.2920,1
evm.TU.chromosome_6.2921,1
evm.TU.chromosome_6.2922,0
evm.TU.chromosome_6.2923,1
evm.TU.chromosome_6.2924,1
evm.TU.chromosome_6.2925,1
evm.TU.chromosome_6.2926,0
evm.TU.chromosome_6.2927,1
evm.TU.chromosome_6.2928,1
evm.TU.chromosome_6.2929,1
evm.TU.chromosome_6.293,1
evm.TU.chromosome_6.2930,0
evm.TU.chromosome_6.2931,1
evm.TU.chromosome_6.2932,0
evm.TU.chromosome_6.2933,1
evm.TU.chromosome_6.2934,1
evm.TU.chromosome_6.2935,0
evm.TU.chromosome_6.2936,0
evm.TU.chromosome_6.2937,1
evm.TU.chromosome_6.2938,0
evm.TU.chromosome_6.2939,0
evm.TU.chromosome_6.294,0
evm.TU.chromosome_6.2940,1
evm.TU.chromosome_6.2941,1
evm.TU.chromosome_6.2942_evm.TU.chromosome_6.2944,0
evm.TU.chromosome_6.2945,0
evm.TU.chromosome_6.2946,1
evm.TU.chromosome_6.2947,1
evm.TU.chromosome_6.2948,1
evm.TU.chromosome_6.2949,1
evm.TU.chromosome_6.295,1
evm.TU.chromosome_6.2950,1
evm.TU.chromosome_6.2951,1
evm.TU.chromosome_6.2952,1
evm.TU.chromosome_6.2953,1
evm.TU.chromosome_6.2954,1
evm.TU.chromosome_6.2955,1
evm.TU.chromosome_6.2956,0
evm.TU.chromosome_6.2957,1
evm.TU.chromosome_6.2958,1
evm.TU.chromosome_6.2959,1
evm.TU.chromosome_6.296,1
evm.TU.chromosome_6.297,0
evm.TU.chromosome_6.298,1
evm.TU.chromosome_6.299,0
evm.TU.chromosome_6.3,0
evm.TU.chromosome_6.30,1
evm.TU.chromosome_6.300,0
evm.TU.chromosome_6.302,1
evm.TU.chromosome_6.304,1
evm.TU.chromosome_6.309,1
evm.TU.chromosome_6.31,0
evm.TU.chromosome_6.310,1
evm.TU.chromosome_6.311,1
evm.TU.chromosome_6.312,1
evm.TU.chromosome_6.314,1
evm.TU.chromosome_6.316,0
evm.TU.chromosome_6.319,0
evm.TU.chromosome_6.32,1
evm.TU.chromosome_6.321,1
evm.TU.chromosome_6.323,1
evm.TU.chromosome_6.324,1
evm.TU.chromosome_6.325,0
evm.TU.chromosome_6.326,1
evm.TU.chromosome_6.327,1
evm.TU.chromosome_6.328,1
evm.TU.chromosome_6.329,1
evm.TU.chromosome_6.330,1
evm.TU.chromosome_6.331,1
evm.TU.chromosome_6.332,1
evm.TU.chromosome_6.333,1
evm.TU.chromosome_6.336,1
evm.TU.chromosome_6.337,0
evm.TU.chromosome_6.338,0
evm.TU.chromosome_6.339,1
evm.TU.chromosome_6.34,1
evm.TU.chromosome_6.340,1
evm.TU.chromosome_6.341,1
evm.TU.chromosome_6.342,0
evm.TU.chromosome_6.343,0
evm.TU.chromosome_6.346,1
evm.TU.chromosome_6.348,1
evm.TU.chromosome_6.349,0
evm.TU.chromosome_6.35,1
evm.TU.chromosome_6.351,1
evm.TU.chromosome_6.352,1
evm.TU.chromosome_6.353,1
evm.TU.chromosome_6.354,1
evm.TU.chromosome_6.355,1
evm.TU.chromosome_6.356,1
evm.TU.chromosome_6.357,1
evm.TU.chromosome_6.358,1
evm.TU.chromosome_6.359,1
evm.TU.chromosome_6.36,1
evm.TU.chromosome_6.360,0
evm.TU.chromosome_6.363,0
evm.TU.chromosome_6.364,0
evm.TU.chromosome_6.365,1
evm.TU.chromosome_6.366,1
evm.TU.chromosome_6.368,1
evm.TU.chromosome_6.37,0
evm.TU.chromosome_6.370,1
evm.TU.chromosome_6.371,1
evm.TU.chromosome_6.372,1
evm.TU.chromosome_6.374,0
evm.TU.chromosome_6.375,0
evm.TU.chromosome_6.376,1
evm.TU.chromosome_6.380,1
evm.TU.chromosome_6.382,0
evm.TU.chromosome_6.383,1
evm.TU.chromosome_6.384,0
evm.TU.chromosome_6.385,1
evm.TU.chromosome_6.386,1
evm.TU.chromosome_6.387,1
evm.TU.chromosome_6.388,1
evm.TU.chromosome_6.389,1
evm.TU.chromosome_6.390,1
evm.TU.chromosome_6.391,0
evm.TU.chromosome_6.392,1
evm.TU.chromosome_6.395,1
evm.TU.chromosome_6.396,1
evm.TU.chromosome_6.397,1
evm.TU.chromosome_6.398,0
evm.TU.chromosome_6.4,1
evm.TU.chromosome_6.400,1
evm.TU.chromosome_6.401,1
evm.TU.chromosome_6.402,1
evm.TU.chromosome_6.403_evm.TU.chromosome_6.412,1
evm.TU.chromosome_6.413,0
evm.TU.chromosome_6.416,0
evm.TU.chromosome_6.42,1
evm.TU.chromosome_6.420,1
evm.TU.chromosome_6.421,1
evm.TU.chromosome_6.423,0
evm.TU.chromosome_6.424,0
evm.TU.chromosome_6.428,1
evm.TU.chromosome_6.429,1
evm.TU.chromosome_6.43,1
evm.TU.chromosome_6.430_evm.TU.chromosome_6.431_evm.TU.chromosome_6.434,0
evm.TU.chromosome_6.435,1
evm.TU.chromosome_6.436,1
evm.TU.chromosome_6.438,1
evm.TU.chromosome_6.439,1
evm.TU.chromosome_6.44,0
evm.TU.chromosome_6.440,1
evm.TU.chromosome_6.441,1
evm.TU.chromosome_6.442,1
evm.TU.chromosome_6.443,1
evm.TU.chromosome_6.444,0
evm.TU.chromosome_6.445,1
evm.TU.chromosome_6.446,1
evm.TU.chromosome_6.447,1
evm.TU.chromosome_6.45,1
evm.TU.chromosome_6.46,1
evm.TU.chromosome_6.467,0
evm.TU.chromosome_6.468,0
evm.TU.chromosome_6.469,1
evm.TU.chromosome_6.47,1
evm.TU.chromosome_6.470,0
evm.TU.chromosome_6.471,0
evm.TU.chromosome_6.472,1
evm.TU.chromosome_6.473,1
evm.TU.chromosome_6.474,0
evm.TU.chromosome_6.475,1
evm.TU.chromosome_6.476,0
evm.TU.chromosome_6.477,1
evm.TU.chromosome_6.479,0
evm.TU.chromosome_6.48,1
evm.TU.chromosome_6.482,1
evm.TU.chromosome_6.483,1
evm.TU.chromosome_6.484,1
evm.TU.chromosome_6.485,0
evm.TU.chromosome_6.486,1
evm.TU.chromosome_6.487,1
evm.TU.chromosome_6.488,1
evm.TU.chromosome_6.489,1
evm.TU.chromosome_6.49,0
evm.TU.chromosome_6.490,1
evm.TU.chromosome_6.491,0
evm.TU.chromosome_6.492,0
evm.TU.chromosome_6.493,1
evm.TU.chromosome_6.494,1
evm.TU.chromosome_6.495,1
evm.TU.chromosome_6.496,0
evm.TU.chromosome_6.497,0
evm.TU.chromosome_6.498,1
evm.TU.chromosome_6.499,1
evm.TU.chromosome_6.5,1
evm.TU.chromosome_6.50,1
evm.TU.chromosome_6.500,0
evm.TU.chromosome_6.501,1
evm.TU.chromosome_6.502,1
evm.TU.chromosome_6.503,1
evm.TU.chromosome_6.507,1
evm.TU.chromosome_6.508,1
evm.TU.chromosome_6.509,1
evm.TU.chromosome_6.51,0
evm.TU.chromosome_6.510,0
evm.TU.chromosome_6.511,1
evm.TU.chromosome_6.512,1
evm.TU.chromosome_6.513,1
evm.TU.chromosome_6.515,0
evm.TU.chromosome_6.516,1
evm.TU.chromosome_6.517,1
evm.TU.chromosome_6.518,1
evm.TU.chromosome_6.519,1
evm.TU.chromosome_6.52,1
evm.TU.chromosome_6.520,1
evm.TU.chromosome_6.521,1
evm.TU.chromosome_6.522,1
evm.TU.chromosome_6.523,0
evm.TU.chromosome_6.524,1
evm.TU.chromosome_6.525,1
evm.TU.chromosome_6.526,1
evm.TU.chromosome_6.527,0
evm.TU.chromosome_6.528,1
evm.TU.chromosome_6.529_evm.TU.chromosome_6.531,1
evm.TU.chromosome_6.53,1
evm.TU.chromosome_6.532,1
evm.TU.chromosome_6.533,0
evm.TU.chromosome_6.534,0
evm.TU.chromosome_6.535,1
evm.TU.chromosome_6.536,1
evm.TU.chromosome_6.537,1
evm.TU.chromosome_6.538,0
evm.TU.chromosome_6.539,1
evm.TU.chromosome_6.54,1
evm.TU.chromosome_6.540,1
evm.TU.chromosome_6.541,0
evm.TU.chromosome_6.542,1
evm.TU.chromosome_6.543,1
evm.TU.chromosome_6.544,0
evm.TU.chromosome_6.545,1
evm.TU.chromosome_6.546,1
evm.TU.chromosome_6.547,1
evm.TU.chromosome_6.548,1
evm.TU.chromosome_6.549,1
evm.TU.chromosome_6.55,0
evm.TU.chromosome_6.550,0
evm.TU.chromosome_6.551,1
evm.TU.chromosome_6.552,0
evm.TU.chromosome_6.553,1
evm.TU.chromosome_6.554,1
evm.TU.chromosome_6.555,1
evm.TU.chromosome_6.556,0
evm.TU.chromosome_6.557,1
evm.TU.chromosome_6.558,0
evm.TU.chromosome_6.559,1
evm.TU.chromosome_6.560,0
evm.TU.chromosome_6.561,1
evm.TU.chromosome_6.562,1
evm.TU.chromosome_6.563,0
evm.TU.chromosome_6.564,1
evm.TU.chromosome_6.566,1
evm.TU.chromosome_6.567,1
evm.TU.chromosome_6.568,1
evm.TU.chromosome_6.569,1
evm.TU.chromosome_6.57,0
evm.TU.chromosome_6.570,0
evm.TU.chromosome_6.571,0
evm.TU.chromosome_6.572,0
evm.TU.chromosome_6.573,0
evm.TU.chromosome_6.574,1
evm.TU.chromosome_6.575,1
evm.TU.chromosome_6.576,1
evm.TU.chromosome_6.577,1
evm.TU.chromosome_6.58,1
evm.TU.chromosome_6.580,1
evm.TU.chromosome_6.581,1
evm.TU.chromosome_6.582,1
evm.TU.chromosome_6.584,1
evm.TU.chromosome_6.585,1
evm.TU.chromosome_6.586,1
evm.TU.chromosome_6.59,1
evm.TU.chromosome_6.590_evm.TU.chromosome_6.588,1
evm.TU.chromosome_6.591,1
evm.TU.chromosome_6.592,0
evm.TU.chromosome_6.593,1
evm.TU.chromosome_6.594,1
evm.TU.chromosome_6.595,1
evm.TU.chromosome_6.596,0
evm.TU.chromosome_6.598,1
evm.TU.chromosome_6.599,1
evm.TU.chromosome_6.6,1
evm.TU.chromosome_6.60,1
evm.TU.chromosome_6.601,1
evm.TU.chromosome_6.602,0
evm.TU.chromosome_6.603,1
evm.TU.chromosome_6.604,1
evm.TU.chromosome_6.605,1
evm.TU.chromosome_6.606,0
evm.TU.chromosome_6.607,1
evm.TU.chromosome_6.608,1
evm.TU.chromosome_6.609,0
evm.TU.chromosome_6.61,0
evm.TU.chromosome_6.610,1
evm.TU.chromosome_6.611,1
evm.TU.chromosome_6.612,1
evm.TU.chromosome_6.613,1
evm.TU.chromosome_6.619,1
evm.TU.chromosome_6.62,1
evm.TU.chromosome_6.620,1
evm.TU.chromosome_6.621,0
evm.TU.chromosome_6.622,1
evm.TU.chromosome_6.623,1
evm.TU.chromosome_6.624,1
evm.TU.chromosome_6.625,1
evm.TU.chromosome_6.626,1
evm.TU.chromosome_6.627,1
evm.TU.chromosome_6.629,1
evm.TU.chromosome_6.63,1
evm.TU.chromosome_6.630,1
evm.TU.chromosome_6.631,0
evm.TU.chromosome_6.632,1
evm.TU.chromosome_6.633,1
evm.TU.chromosome_6.634,0
evm.TU.chromosome_6.635,1
evm.TU.chromosome_6.636,1
evm.TU.chromosome_6.637,0
evm.TU.chromosome_6.638,0
evm.TU.chromosome_6.639,1
evm.TU.chromosome_6.64,0
evm.TU.chromosome_6.640,0
evm.TU.chromosome_6.642,1
evm.TU.chromosome_6.643,0
evm.TU.chromosome_6.644,1
evm.TU.chromosome_6.645,1
evm.TU.chromosome_6.646,1
evm.TU.chromosome_6.647,1
evm.TU.chromosome_6.648,1
evm.TU.chromosome_6.649,1
evm.TU.chromosome_6.65,1
evm.TU.chromosome_6.650,0
evm.TU.chromosome_6.651,1
evm.TU.chromosome_6.652,1
evm.TU.chromosome_6.653,1
evm.TU.chromosome_6.654,1
evm.TU.chromosome_6.655,1
evm.TU.chromosome_6.656,1
evm.TU.chromosome_6.659_evm.TU.chromosome_6.657,0
evm.TU.chromosome_6.66,1
evm.TU.chromosome_6.661,1
evm.TU.chromosome_6.667,1
evm.TU.chromosome_6.668,1
evm.TU.chromosome_6.67,1
evm.TU.chromosome_6.674,0
evm.TU.chromosome_6.675,1
evm.TU.chromosome_6.676,1
evm.TU.chromosome_6.677,1
evm.TU.chromosome_6.678,1
evm.TU.chromosome_6.679,0
evm.TU.chromosome_6.68,1
evm.TU.chromosome_6.681,1
evm.TU.chromosome_6.682,0
evm.TU.chromosome_6.683,1
evm.TU.chromosome_6.684,1
evm.TU.chromosome_6.685,0
evm.TU.chromosome_6.686,1
evm.TU.chromosome_6.687,1
evm.TU.chromosome_6.688,1
evm.TU.chromosome_6.689,1
evm.TU.chromosome_6.69,1
evm.TU.chromosome_6.690,1
evm.TU.chromosome_6.691,1
evm.TU.chromosome_6.692,0
evm.TU.chromosome_6.693,1
evm.TU.chromosome_6.694,1
evm.TU.chromosome_6.695,0
evm.TU.chromosome_6.696,1
evm.TU.chromosome_6.697,1
evm.TU.chromosome_6.699,1
evm.TU.chromosome_6.7,1
evm.TU.chromosome_6.70,0
evm.TU.chromosome_6.700,0
evm.TU.chromosome_6.702,1
evm.TU.chromosome_6.703,1
evm.TU.chromosome_6.704,1
evm.TU.chromosome_6.705,1
evm.TU.chromosome_6.706,1
evm.TU.chromosome_6.707,0
evm.TU.chromosome_6.708,1
evm.TU.chromosome_6.709,1
evm.TU.chromosome_6.71,1
evm.TU.chromosome_6.710,1
evm.TU.chromosome_6.711,0
evm.TU.chromosome_6.712,1
evm.TU.chromosome_6.713,1
evm.TU.chromosome_6.714,1
evm.TU.chromosome_6.715,1
evm.TU.chromosome_6.716,1
evm.TU.chromosome_6.717,1
evm.TU.chromosome_6.719,1
evm.TU.chromosome_6.72,1
evm.TU.chromosome_6.720,1
evm.TU.chromosome_6.721,0
evm.TU.chromosome_6.724,1
evm.TU.chromosome_6.725,0
evm.TU.chromosome_6.726,1
evm.TU.chromosome_6.727,1
evm.TU.chromosome_6.728,0
evm.TU.chromosome_6.729,0
evm.TU.chromosome_6.73,1
evm.TU.chromosome_6.730,1
evm.TU.chromosome_6.731,1
evm.TU.chromosome_6.732,0
evm.TU.chromosome_6.733,0
evm.TU.chromosome_6.734,1
evm.TU.chromosome_6.735,1
evm.TU.chromosome_6.736,1
evm.TU.chromosome_6.737,0
evm.TU.chromosome_6.738,1
evm.TU.chromosome_6.739,1
evm.TU.chromosome_6.74,1
evm.TU.chromosome_6.740,1
evm.TU.chromosome_6.741,0
evm.TU.chromosome_6.742,1
evm.TU.chromosome_6.743,0
evm.TU.chromosome_6.744,0
evm.TU.chromosome_6.745,0
evm.TU.chromosome_6.746,1
evm.TU.chromosome_6.749,1
evm.TU.chromosome_6.75,0
evm.TU.chromosome_6.750,0
evm.TU.chromosome_6.752,1
evm.TU.chromosome_6.753,1
evm.TU.chromosome_6.754,1
evm.TU.chromosome_6.755,0
evm.TU.chromosome_6.756,0
evm.TU.chromosome_6.757,1
evm.TU.chromosome_6.758,1
evm.TU.chromosome_6.759,0
evm.TU.chromosome_6.76,1
evm.TU.chromosome_6.760,0
evm.TU.chromosome_6.761,1
evm.TU.chromosome_6.762,1
evm.TU.chromosome_6.763,1
evm.TU.chromosome_6.767,1
evm.TU.chromosome_6.768,1
evm.TU.chromosome_6.77,1
evm.TU.chromosome_6.772,1
evm.TU.chromosome_6.773,0
evm.TU.chromosome_6.774,0
evm.TU.chromosome_6.775,0
evm.TU.chromosome_6.776,1
evm.TU.chromosome_6.777,1
evm.TU.chromosome_6.778,1
evm.TU.chromosome_6.779,0
evm.TU.chromosome_6.78,1
evm.TU.chromosome_6.780,0
evm.TU.chromosome_6.781,0
evm.TU.chromosome_6.782,0
evm.TU.chromosome_6.784,1
evm.TU.chromosome_6.785,0
evm.TU.chromosome_6.786,0
evm.TU.chromosome_6.787,0
evm.TU.chromosome_6.788,1
evm.TU.chromosome_6.789,0
evm.TU.chromosome_6.79,1
evm.TU.chromosome_6.790,1
evm.TU.chromosome_6.791,1
evm.TU.chromosome_6.795,1
evm.TU.chromosome_6.796,1
evm.TU.chromosome_6.797,0
evm.TU.chromosome_6.798,1
evm.TU.chromosome_6.799,1
evm.TU.chromosome_6.8,1
evm.TU.chromosome_6.80,0
evm.TU.chromosome_6.800,1
evm.TU.chromosome_6.801,1
evm.TU.chromosome_6.802,1
evm.TU.chromosome_6.803,1
evm.TU.chromosome_6.804,1
evm.TU.chromosome_6.805,1
evm.TU.chromosome_6.806,1
evm.TU.chromosome_6.807,1
evm.TU.chromosome_6.81,1
evm.TU.chromosome_6.811,1
evm.TU.chromosome_6.812,1
evm.TU.chromosome_6.814,1
evm.TU.chromosome_6.815,1
evm.TU.chromosome_6.816,1
evm.TU.chromosome_6.817,1
evm.TU.chromosome_6.818,0
evm.TU.chromosome_6.819,1
evm.TU.chromosome_6.82,1
evm.TU.chromosome_6.821,1
evm.TU.chromosome_6.822,1
evm.TU.chromosome_6.823,0
evm.TU.chromosome_6.824,1
evm.TU.chromosome_6.828,1
evm.TU.chromosome_6.829,0
evm.TU.chromosome_6.830,1
evm.TU.chromosome_6.831,0
evm.TU.chromosome_6.832,1
evm.TU.chromosome_6.833,1
evm.TU.chromosome_6.835,1
evm.TU.chromosome_6.836,1
evm.TU.chromosome_6.837,1
evm.TU.chromosome_6.838,1
evm.TU.chromosome_6.839,1
evm.TU.chromosome_6.84,1
evm.TU.chromosome_6.840,1
evm.TU.chromosome_6.842,0
evm.TU.chromosome_6.843,1
evm.TU.chromosome_6.844,1
evm.TU.chromosome_6.845,1
evm.TU.chromosome_6.846,1
evm.TU.chromosome_6.847,1
evm.TU.chromosome_6.848,1
evm.TU.chromosome_6.849,1
evm.TU.chromosome_6.85,1
evm.TU.chromosome_6.850,1
evm.TU.chromosome_6.851,0
evm.TU.chromosome_6.852,1
evm.TU.chromosome_6.853,1
evm.TU.chromosome_6.854,1
evm.TU.chromosome_6.855,1
evm.TU.chromosome_6.856,0
evm.TU.chromosome_6.857,1
evm.TU.chromosome_6.858,0
evm.TU.chromosome_6.859,0
evm.TU.chromosome_6.86,1
evm.TU.chromosome_6.860,1
evm.TU.chromosome_6.861,1
evm.TU.chromosome_6.862,0
evm.TU.chromosome_6.863,1
evm.TU.chromosome_6.864,0
evm.TU.chromosome_6.865,1
evm.TU.chromosome_6.866,1
evm.TU.chromosome_6.867,1
evm.TU.chromosome_6.868,1
evm.TU.chromosome_6.869,1
evm.TU.chromosome_6.87,1
evm.TU.chromosome_6.870,1
evm.TU.chromosome_6.871,0
evm.TU.chromosome_6.872,1
evm.TU.chromosome_6.873,1
evm.TU.chromosome_6.874,0
evm.TU.chromosome_6.875,0
evm.TU.chromosome_6.876,0
evm.TU.chromosome_6.878,0
evm.TU.chromosome_6.879,1
evm.TU.chromosome_6.88,1
evm.TU.chromosome_6.880,1
evm.TU.chromosome_6.881,1
evm.TU.chromosome_6.882,1
evm.TU.chromosome_6.883,1
evm.TU.chromosome_6.884,0
evm.TU.chromosome_6.885,0
evm.TU.chromosome_6.886,0
evm.TU.chromosome_6.887,1
evm.TU.chromosome_6.888,0
evm.TU.chromosome_6.889,1
evm.TU.chromosome_6.89,1
evm.TU.chromosome_6.890,1
evm.TU.chromosome_6.891,1
evm.TU.chromosome_6.892,1
evm.TU.chromosome_6.893,1
evm.TU.chromosome_6.894,1
evm.TU.chromosome_6.895,1
evm.TU.chromosome_6.896,0
evm.TU.chromosome_6.897,1
evm.TU.chromosome_6.898,1
evm.TU.chromosome_6.899,1
evm.TU.chromosome_6.9,0
evm.TU.chromosome_6.90,1
evm.TU.chromosome_6.900,1
evm.TU.chromosome_6.901,1
evm.TU.chromosome_6.902,1
evm.TU.chromosome_6.903,1
evm.TU.chromosome_6.904,0
evm.TU.chromosome_6.905,0
evm.TU.chromosome_6.906,0
evm.TU.chromosome_6.907,1
evm.TU.chromosome_6.908,1
evm.TU.chromosome_6.909,1
evm.TU.chromosome_6.910,0
evm.TU.chromosome_6.912,1
evm.TU.chromosome_6.913,1
evm.TU.chromosome_6.919,1
evm.TU.chromosome_6.920,1
evm.TU.chromosome_6.921,0
evm.TU.chromosome_6.923,0
evm.TU.chromosome_6.924,0
evm.TU.chromosome_6.925,1
evm.TU.chromosome_6.926,1
evm.TU.chromosome_6.927,1
evm.TU.chromosome_6.928,0
evm.TU.chromosome_6.929,1
evm.TU.chromosome_6.93,1
evm.TU.chromosome_6.930,0
evm.TU.chromosome_6.931,0
evm.TU.chromosome_6.932,1
evm.TU.chromosome_6.933,0
evm.TU.chromosome_6.934,1
evm.TU.chromosome_6.935,1
evm.TU.chromosome_6.936,1
evm.TU.chromosome_6.937,0
evm.TU.chromosome_6.938,1
evm.TU.chromosome_6.939,1
evm.TU.chromosome_6.94,0
evm.TU.chromosome_6.940,1
evm.TU.chromosome_6.941,0
evm.TU.chromosome_6.942,1
evm.TU.chromosome_6.943,1
evm.TU.chromosome_6.944,1
evm.TU.chromosome_6.945,1
evm.TU.chromosome_6.946,1
evm.TU.chromosome_6.947,1
evm.TU.chromosome_6.948,1
evm.TU.chromosome_6.949,1
